"pers_id","cntry","NUTS1","NUTS2","NUTS3","gender","age","educ","inc_dec","migbck","rur","rur_cont","plid","urid","rurid","lr","immi","resbio","res","thermo.in","thermo.out","int.in","open.in","hon.in","self.in","hypo.in","int.out","open.out","hon.out","self.out","hypo.out","eco","rep1","rep2","cult1","cult2","AP_Wag","galtan19","galtan23","family23","reg_unemp","pop_delta","popdens_n3","EQI"
8489,"EL","EL3","EL30","EL305","female",51,"Low",9,"Yes","urban","Rather urban",10,9,9,5,5,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",86,87,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,17.0293863659264,NA,NA,NA,9.4,-2.9,380.4,-1.298
8490,"EL","EL6","EL63","EL632","female",57,"Low",1,"Yes","rural","Rather rural",7,6,6,4,5,"A town or small city","A town or small city",14,13,3,3,3,4,4,4,4,4,3,3,3,1,2,3,4,4.39992897669951,NA,NA,NA,9.8,-6,90.7,-1.239
8491,"DK","DK0","DK04","DK042","male",44,"High",NA,"No","rural","Rather rural",10,8,8,6,7,"The suburbs or outskirts of a big city","A country village",59,57,3,2,3,3,4,3,4,3,3,3,4,3,3,4,3,21.5953698741189,NA,NA,NA,5.4,12.6,156.5,1.941
8492,"ES","ES5","ES53","ES532","male",66,"High",9,"No","urban","Very urban",10,8,3,4,7,"A big city","A big city",80,90,3,2,3,4,3,3,4,4,2,2,3,4,4,2,2,21.4530737890867,NA,NA,NA,10.3,19.1,260,-0.263
8493,"IT","ITH","ITH3","ITH31","female",75,"Low",NA,"No","urban","Rather urban",3,6,8,5,4,"A country village","A town or small city",47,73,4,3,3,3,3,4,4,4,2,2,2,2,2,3,3,1.01980390271856,NA,NA,NA,4.2,0.4,318.5,-0.403
8494,"PL","PL9","PL91","PL912","male",46,"Low",6,"No","rural","Rather rural",0,1,1,5,5,"A town or small city","A country village",50,50,3,4,3,3,1,5,4,4,2,3,3,3,3,3,3,0.5,NA,NA,NA,1.9,3.9,210.1,-1.132
8495,"PL","PL4","PL42","PL426","female",23,"High",6,"No","urban","Very urban",0,8,3,3,2,"A town or small city","A town or small city",64,52,3,4,3,3,2,3,2,4,4,4,3,3,4,4,3,20.6128331116537,NA,NA,NA,2.2,-5.8,81.4,-0.858
8496,"HU","HU3","HU31","HU313","female",52,"Low",2,"No","urban","Rather urban",10,10,10,5,2,"A town or small city","A town or small city",55,45,1,1,3,4,4,2,2,4,3,4,4,1,3,2,1,18.8214482328073,NA,NA,NA,6.4,-6.9,74,-1.276
8497,"IT","ITF","ITF6","ITF65","female",57,"Low",NA,"Yes","rural","Rather rural",5,6,4,5,8,"A town or small city","A town or small city",50,50,3,2,3,3,3,3,3,3,4,3,3,4,4,5,4,0,NA,NA,NA,15.9,-4.8,164.4,-1.278
8498,"ES","ES5","ES52","ES523","female",54,"Low",NA,"No","rural","Rather rural",9,7,8,5,4,"A country village","A country village",75,54,4,5,4,3,3,4,3,2,4,5,5,3,5,4,3,3.07205143186113,NA,NA,NA,12.8,20.9,239.3,-0.181
8499,"ES","ES1","ES13","ES130","male",43,"Low",8,"No","rural","Rather rural",8,8,4,4,3,"A town or small city","A country village",76,58,4,2,5,2,2,3,4,2,4,4,4,5,5,5,4,26.8316510859843,NA,NA,NA,8.1,5,110.7,0.623
8500,"HU","HU1","HU11","HU110","female",49,"Low",8,"No","urban","Very urban",3,2,8,5,1,"A country village","A big city",39,88,1,1,2,5,5,5,5,5,2,1,1,1,1,2,1,5.02094379008667,NA,NA,NA,2.3,-0.9,3405.9,-1.15
8501,"ES","ES5","ES51","ES511","male",48,"Low",7,"No","urban","Very urban",6,5,7,2,5,"A country village","A big city",40,85,1,4,1,4,4,3,4,4,2,2,2,1,1,1,1,24.8734295986701,NA,NA,NA,9.3,17.9,730.7,-0.232
8502,"PL","PL7","PL72","PL722","male",46,"Low",NA,"No","urban","Very urban",10,10,10,10,10,"A town or small city","A town or small city",98,98,5,5,5,3,3,5,5,5,3,3,3,3,3,3,1,15.1510909031513,NA,NA,NA,3.8,-8.5,70.6,-1.155
8503,"HU","HU1","HU11","HU110","male",51,"Low",10,"No","urban","Very urban",8,9,6,5,3,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",50,50,3,4,2,4,4,3,2,3,2,3,2,3,3,3,1,3.95655418105886,NA,NA,NA,2.3,-0.9,3405.9,-1.15
8504,"CZ","CZ0","CZ03","CZ032","male",50,"Low",10,"No","urban","Very urban",5,9,9,9,3,"A big city","A big city",51,50,3,3,3,4,4,3,3,4,3,3,3,3,1,1,1,8.56060457078143,NA,NA,NA,1.9,33.9,78.4,-0.188
8505,"DK","DK0","DK04","DK042","male",23,"Low",3,"No","urban","Very urban",6,7,8,7,5,"A country village","A big city",62,66,3,4,3,4,4,3,2,4,2,2,3,2,3,4,2,17.5214154679352,NA,NA,NA,5.4,12.6,156.5,1.941
8506,"HU","HU2","HU21","HU212","female",53,"Low",NA,"No","urban","Rather urban",6,10,9,5,5,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",50,50,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,28.9175071923951,NA,NA,NA,2.2,0.5,135.5,-0.893
8507,"CZ","CZ0","CZ06","CZ064","female",47,"High",3,"No","rural","Very rural",8,3,7,3,1,"A country village","A country village",74,45,4,4,4,2,2,4,4,2,2,2,1,2,4,4,4,10.5209960566807,NA,NA,NA,2.2,25.4,169.7,-0.092
8508,"ES","ES6","ES61","ES615","female",40,"Low",NA,"No","urban","Rather urban",10,10,6,5,5,"A town or small city","A town or small city",50,100,2,3,3,4,4,4,1,2,1,2,2,2,2,1,1,0,NA,NA,NA,18.3,8.5,53.1,-0.764
8509,"CZ","CZ0","CZ08","CZ080","female",71,"Low",NA,"No","urban","Rather urban",10,5,5,5,5,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",50,50,3,3,2,2,2,3,4,3,3,3,3,3,3,3,3,15.0808520570103,NA,NA,NA,3.9,9.9,225.2,-0.179
8510,"FR","FRL","FRL0","FRL05","male",53,"Low",9,"No","rural","Rather rural",9,3,9,5,7,"The suburbs or outskirts of a big city","A country village",80,50,3,4,5,1,1,3,3,4,4,3,2,5,3,4,4,23.5843639350783,NA,NA,NA,7.1,4.6,181,0.118
8511,"FR","FRE","FRE2","FRE23","female",59,"Low",NA,"Yes","urban","Rather urban",0,9,1,5,4,"A country village","A big city",70,70,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10.5736686696625,NA,NA,NA,9.1,-2.4,92.5,0.198
8512,"FR","FR1","FR10","FR101","male",67,"Low",NA,"No","urban","Very urban",10,10,8,9,0,"A big city","A big city",50,77,3,4,3,4,4,4,4,4,3,3,3,4,2,2,1,14.6969384566991,NA,NA,NA,7.6,2.1,20897.1,0.023
8513,"DK","DK0","DK05","DK050","male",57,"Low",9,"No","urban","Rather urban",8,7,7,5,6,"A country village","A town or small city",70,71,3,4,4,3,3,3,3,4,2,2,1,1,1,3,1,6.15548535860496,NA,NA,NA,4.7,4.9,76.5,2.104
8514,"PL","PL2","PL22","PL227","female",55,"Low",1,"No","urban","Rather urban",9,7,7,5,8,"A big city","A big city",63,79,4,4,3,4,3,5,5,5,2,2,4,4,5,4,4,6.9860973050449,NA,NA,NA,2.5,-6.7,468.7,-0.807
8515,"CZ","CZ0","CZ05","CZ052","female",45,"Low",NA,"No","urban","Rather urban",9,8,8,5,4,"A town or small city","A town or small city",67,70,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9.87076991756125,NA,NA,NA,2.8,25.5,117.7,-0.1
8516,"HU","HU1","HU11","HU110","male",54,"High",9,"No","urban","Very urban",9,8,5,5,6,"The suburbs or outskirts of a big city","A big city",63,65,3,3,2,4,4,3,3,4,2,2,2,3,2,3,2,12.6666666666667,NA,NA,NA,2.3,-0.9,3405.9,-1.15
8517,"EL","EL3","EL30","EL304","female",52,"High",9,"No","urban","Very urban",5,7,5,7,3,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",50,50,3,3,3,3,3,3,4,4,3,4,3,4,2,3,4,16.0696725231101,NA,NA,NA,9.4,-2.9,7378.4,-1.298
8518,"DK","DK0","DK04","DK042","female",26,"Low",NA,"No","rural","Very rural",10,3,5,8,3,"A country village","A country village",80,80,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,33.942451296275,NA,NA,NA,5.4,12.6,156.5,1.941
8519,"HU","HU3","HU31","HU313","female",50,"Low",8,"No","urban","Very urban",10,6,6,8,4,"A town or small city","A town or small city",50,70,2,3,2,4,4,3,2,4,2,2,3,3,2,2,1,17.6194337152033,NA,NA,NA,6.4,-6.9,74,-1.276
8520,"DK","DK0","DK03","DK032","female",33,"Low",3,"No","urban","Very urban",8,5,3,5,0,"The suburbs or outskirts of a big city","A big city",50,50,3,3,4,4,4,3,4,3,4,4,3,1,1,3,3,24.9198715887542,NA,NA,NA,5.2,7.3,84.4,1.856
8521,"FR","FRH","FRH0","FRH03","male",65,"Low",8,"No","urban","Rather urban",10,6,5,7,5,"A town or small city","A town or small city",64,46,3,4,3,4,3,3,2,4,3,3,3,2,3,4,1,13.6300322001739,NA,NA,NA,5.4,5.1,160.5,0.812
8522,"FR","FRM","FRM0","FRM01","male",73,"Low",3,"No","rural","Rather rural",8,1,10,10,0,"A country village","A country village",50,50,3,3,3,3,3,3,3,3,3,3,4,2,2,4,4,21.5050955776176,NA,NA,NA,6.9,8.5,40,0.435
8523,"CZ","CZ0","CZ06","CZ064","male",48,"Low",6,"Yes","urban","Very urban",10,5,5,5,0,"A big city","A big city",50,50,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,6.28539361054709,NA,NA,NA,2.2,25.4,169.7,-0.092
8524,"ES","ES2","ES23","ES230","female",60,"Low",3,"No","urban","Very urban",10,10,5,5,5,"A country village","A town or small city",67,64,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,31.7802513363252,NA,NA,NA,9.4,8.3,62.8,0.213
8525,"DK","DK0","DK04","DK041","male",40,"Low",8,"No","urban","Rather urban",5,4,7,6,2,"A country village","A town or small city",31,51,3,2,3,4,4,3,4,2,2,4,3,3,1,2,3,6.43428317685817,NA,NA,NA,5.4,12.6,61.1,1.941
8526,"EL","EL5","EL52","EL522","female",58,"Low",NA,"No","urban","Very urban",9,8,8,5,4,"A country village","A big city",70,70,3,3,3,3,3,4,3,3,3,3,2,1,2,3,4,2.78388218141501,NA,NA,NA,14.1,-4.5,309.5,-0.891
8527,"ES","ES5","ES53","ES532","female",29,"High",8,"Yes","urban","Rather urban",8,4,9,5,5,"A town or small city","A town or small city",56,81,3,4,2,4,4,4,2,4,2,2,2,4,3,2,2,2.17944947177034,NA,NA,NA,10.3,19.1,260,-0.263
8528,"FR","FRJ","FRJ2","FRJ24","male",73,"Low",1,"No","urban","Rather urban",6,3,8,5,10,"A town or small city","A town or small city",50,50,3,4,3,3,3,3,3,3,3,3,3,2,1,1,1,0,NA,NA,NA,6.1,6.4,30.5,0.569
8529,"FR","FRE","FRE1","FRE11","female",47,"Low",8,"No","urban","Rather urban",5,7,5,4,5,"A country village","The suburbs or outskirts of a big city",60,51,3,3,3,4,4,3,3,3,2,3,3,2,2,3,2,8.41662082862472,NA,NA,NA,9.8,-1,455.3,0.451
8530,"CZ","CZ0","CZ01","CZ010","female",53,"High",NA,"No","urban","Very urban",4,5,5,5,4,"A big city","A big city",51,50,4,4,3,3,3,3,2,4,3,3,3,3,3,3,4,15.2590794667581,NA,NA,NA,2.1,62.2,2741.6,0.029
8531,"DK","DK0","DK04","DK041","male",64,"Low",5,"No","rural","Very rural",9,6,9,5,8,"A farm or home in the countryside","A country village",60,60,3,4,4,2,2,3,2,4,4,3,4,4,5,3,4,14.2509648796143,NA,NA,NA,5.4,12.6,61.1,1.941
8532,"IT","ITI","ITI4","ITI43","male",67,"Low",NA,"No","urban","Rather urban",10,9,10,9,0,"A farm or home in the countryside","The suburbs or outskirts of a big city",50,99,4,4,3,3,4,5,3,5,1,1,1,1,3,1,3,1.20415945787923,NA,NA,NA,7.2,1,803.5,-1.068
8533,"PL","PL6","PL62","PL622","male",41,"Low",3,"No","urban","Very urban",6,6,5,4,4,"A big city","A big city",52,45,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,4.3493294502333,NA,NA,NA,2.6,-6.5,60.4,-1.028
8534,"DK","DK0","DK05","DK050","female",22,"Low",4,"No","rural","Rather rural",10,2,2,0,7,"A country village","A country village",70,60,3,4,4,4,2,3,2,2,4,4,4,5,5,2,1,0,NA,NA,NA,4.7,4.9,76.5,2.104
8535,"HU","HU2","HU21","HU211","female",45,"Low",8,"No","rural","Rather rural",8,3,9,5,0,"A farm or home in the countryside","A country village",81,51,3,4,4,2,2,4,3,2,4,3,4,3,4,4,2,17.077889828303,NA,NA,NA,2.2,0.5,97.6,-0.893
8536,"DK","DK0","DK02","DK022","male",59,"Low",NA,"No","rural","Very rural",7,4,7,4,3,"A farm or home in the countryside","A farm or home in the countryside",50,30,4,3,4,4,3,3,2,2,4,4,4,4,4,4,4,13.6014705087354,NA,NA,NA,4.6,7.5,93.3,1.67
8537,"HU","HU2","HU21","HU211","male",68,"High",5,"No","rural","Very rural",6,8,8,2,5,"The suburbs or outskirts of a big city","A country village",70,70,3,2,4,2,2,3,3,3,4,4,2,4,3,4,3,33.2097709851918,NA,NA,NA,2.2,0.5,97.6,-0.893
8538,"PL","PL2","PL21","PL214","male",20,"Low",2,"No","rural","Rather rural",9,6,4,4,5,"A country village","A country village",25,40,2,2,1,5,4,3,4,3,3,4,3,4,2,3,3,5.89962334014262,NA,NA,NA,2.3,-0.5,181.6,-1.022
8539,"HU","HU1","HU12","HU120","male",40,"Low",3,"No","rural","Rather rural",10,1,1,2,10,"A country village","A country village",50,50,3,3,3,3,3,3,3,3,3,3,2,5,5,4,4,0.471404520791032,NA,NA,NA,3.2,9.7,207.5,-1.08
8540,"HU","HU1","HU11","HU110","female",48,"High",1,"Yes","urban","Very urban",8,6,6,3,10,"A town or small city","A big city",50,50,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,25.2620830397292,NA,NA,NA,2.3,-0.9,3405.9,-1.15
8541,"IT","ITC","ITC4","ITC4C","female",38,"High",NA,"No","urban","Rather urban",1,8,3,5,3,"A big city","A town or small city",83,83,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,0,NA,NA,NA,4,3.4,2085.6,-0.225
8542,"DK","DK0","DK01","DK012","female",48,"Low",9,"No","urban","Very urban",8,6,6,8,5,"A big city","A big city",66,47,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,13.2800602408272,NA,NA,NA,5.2,12.7,1665,1.557
8543,"IT","ITH","ITH3","ITH36","female",54,"Low",7,"No","rural","Rather rural",2,3,3,5,1,"A farm or home in the countryside","A country village",58,24,3,4,3,3,4,3,4,3,3,3,3,3,3,3,3,9.12195154558497,NA,NA,NA,4.2,0.4,443.9,-0.403
8544,"CZ","CZ0","CZ05","CZ052","female",32,"Low",9,"No","urban","Rather urban",8,4,8,5,5,"A country village","A town or small city",65,80,3,4,3,3,3,4,4,4,2,3,1,2,1,1,1,6.99382443638054,NA,NA,NA,2.8,25.5,117.7,-0.1
8545,"HU","HU3","HU31","HU312","female",25,"Low",NA,"No","rural","Very rural",1,3,3,3,1,"A country village","A country village",25,60,2,3,4,5,5,4,3,4,4,4,3,4,2,4,5,4.56503079648314,NA,NA,NA,6.4,-6.9,82.1,-1.276
8546,"DK","DK0","DK03","DK032","female",36,"Low",NA,"No","urban","Very urban",9,7,7,5,8,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",60,38,3,4,3,4,3,3,2,4,2,2,3,3,3,4,2,11.4891252930761,NA,NA,NA,5.2,7.3,84.4,1.856
8547,"DK","DK0","DK01","DK013","male",80,"Low",NA,"No","urban","Very urban",8,6,7,9,3,"The suburbs or outskirts of a big city","A town or small city",50,50,3,3,3,4,3,3,4,4,3,3,3,3,2,3,2,21.8194867034035,NA,NA,NA,5.2,12.7,344.4,1.557
8548,"EL","EL5","EL52","EL525","male",48,"Low",6,"No","urban","Very urban",4,10,8,6,5,"A country village","A big city",45,54,3,3,3,4,4,5,4,5,3,3,3,3,4,3,2,20.1366425950306,NA,NA,NA,14.1,-4.5,86.8,-0.891
8549,"PL","PL9","PL91","PL911","female",30,"High",NA,"No","urban","Very urban",8,8,8,5,4,"A big city","A big city",75,53,2,1,4,4,4,3,4,4,1,2,3,5,4,5,3,5.27309733985213,NA,NA,NA,1.9,3.9,3539.4,-1.132
8550,"ES","ES1","ES11","ES113","female",27,"High",5,"Yes","rural","Rather rural",9,8,8,7,7,"A big city","The suburbs or outskirts of a big city",66,40,4,3,5,1,1,4,4,3,4,4,5,5,4,3,2,19.6082731264127,NA,NA,NA,9.7,2.4,42.5,-0.387
8551,"ES","ES7","ES70","ES705","male",59,"Low",4,"No","urban","Rather urban",9,5,5,5,8,"The suburbs or outskirts of a big city","A big city",50,50,3,3,3,3,3,3,3,3,3,3,1,1,5,3,3,20.8622715685517,NA,NA,NA,16.1,12.5,560.4,-0.139
8552,"EL","EL3","EL30","EL303","male",23,"Low",2,"No","rural","Very rural",5,2,8,5,6,"A big city","A big city",50,50,3,3,2,4,3,4,4,3,3,3,3,3,2,2,3,16.768646337734,NA,NA,NA,9.4,-2.9,10430.2,-1.298
8553,"HU","HU1","HU12","HU120","male",22,"Low",NA,"No","rural","Rather rural",10,6,9,3,7,"The suburbs or outskirts of a big city","A town or small city",46,69,5,3,4,2,3,4,3,2,4,3,3,4,4,4,3,26.1363943785502,NA,NA,NA,3.2,9.7,207.5,-1.08
8554,"HU","HU2","HU21","HU213","male",58,"High",5,"No","urban","Very urban",10,8,8,4,7,"A town or small city","A town or small city",31,75,3,3,2,4,4,3,3,4,2,2,2,2,2,1,1,10.2644057154498,NA,NA,NA,2.2,0.5,81.6,-0.893
8555,"DK","DK0","DK04","DK041","male",65,"Low",7,"No","rural","Very rural",10,4,8,7,8,"A farm or home in the countryside","A farm or home in the countryside",70,55,4,4,5,2,2,4,3,3,3,3,3,4,5,5,5,20.0489401216124,NA,NA,NA,5.4,12.6,61.1,1.941
8556,"DK","DK0","DK03","DK032","male",34,"Low",4,"No","urban","Very urban",9,6,6,5,6,"The suburbs or outskirts of a big city","A big city",82,72,4,4,3,4,4,4,4,5,5,4,4,3,4,4,3,3.83275357934736,NA,NA,NA,5.2,7.3,84.4,1.856
8557,"FR","FR1","FR10","FR105","male",43,"Low",5,"No","urban","Very urban",1,5,5,0,5,"A town or small city","The suburbs or outskirts of a big city",20,40,2,2,2,4,3,2,2,2,3,3,1,1,1,1,1,4.15739709641549,NA,NA,NA,7.6,2.1,9495.6,0.023
8558,"PL","PL2","PL21","PL218","female",29,"Low",3,"No","rural","Very rural",7,5,5,5,4,"A country village","A farm or home in the countryside",51,48,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,1.77169096878911,NA,NA,NA,2.3,-0.5,152.9,-1.022
8559,"PL","PL2","PL22","PL225","female",18,"Low",3,"No","urban","Very urban",5,8,3,4,5,"A country village","A big city",60,40,3,3,4,3,3,4,3,2,4,5,3,4,2,3,4,15.6356075104942,NA,NA,NA,2.5,-6.7,286.2,-0.807
8560,"FR","FRJ","FRJ1","FRJ11","male",61,"Low",3,"No","urban","Rather urban",10,7,7,0,5,"A town or small city","A town or small city",70,69,3,4,3,4,3,3,3,4,3,4,3,3,4,4,3,25.9434332422496,NA,NA,NA,9.2,6.9,60.4,0.202
8561,"DK","DK0","DK02","DK022","female",29,"Low",2,"Yes","rural","Rather rural",10,6,6,5,1,"A town or small city","A town or small city",74,76,3,3,2,3,3,4,4,4,4,3,3,3,3,3,3,9.47417542586161,NA,NA,NA,4.6,7.5,93.3,1.67
8562,"DK","DK0","DK03","DK031","female",64,"Low",2,"No","urban","Very urban",4,5,8,6,6,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",75,75,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,15.7610278852618,NA,NA,NA,5.2,7.3,146.2,1.856
8563,"FR","FRJ","FRJ1","FRJ11","female",65,"Low",NA,"No","rural","Rather rural",10,5,9,5,5,"The suburbs or outskirts of a big city","A country village",81,63,5,4,5,1,1,5,5,5,1,1,4,3,2,3,4,9.3028603061931,NA,NA,NA,9.2,6.9,60.4,0.202
8564,"PL","PL8","PL81","PL815","female",19,"Low",3,"No","urban","Very urban",10,6,4,5,6,"A town or small city","A town or small city",65,52,5,5,3,4,4,3,5,5,3,3,3,4,5,5,3,6.43989302878722,NA,NA,NA,4,-7,84.2,-1.093
8565,"HU","HU3","HU33","HU331","male",57,"Low",8,"Yes","urban","Rather urban",10,6,8,5,5,"A town or small city","A town or small city",50,76,3,3,1,3,3,4,4,4,2,2,3,2,2,2,1,0.87488976377909,NA,NA,NA,4.6,-5.2,60,-1.191
8566,"PL","PL6","PL61","PL616","female",19,"Low",1,"No","urban","Rather urban",10,6,10,5,10,"A big city","The suburbs or outskirts of a big city",64,80,3,4,3,4,3,3,4,4,3,3,2,2,1,3,2,6.31796380700829,NA,NA,NA,3.8,-5.9,95.8,-0.89
8567,"EL","EL5","EL52","EL522","female",50,"High",9,"Yes","urban","Very urban",8,9,10,5,5,"A big city","A big city",44,45,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.59807621135332,NA,NA,NA,14.1,-4.5,309.5,-0.891
8568,"PL","PL7","PL72","PL721","female",34,"Low",7,"No","urban","Very urban",4,8,7,4,0,"A town or small city","A town or small city",82,88,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,0,NA,NA,NA,3.8,-8.5,149,-1.155
8569,"HU","HU1","HU11","HU110","female",31,"High",9,"No","urban","Very urban",1,4,3,5,1,"A big city","A big city",48,70,2,3,2,4,5,3,4,5,2,1,2,1,3,2,4,23.0849210578445,NA,NA,NA,2.3,-0.9,3405.9,-1.15
8570,"CZ","CZ0","CZ04","CZ042","female",37,"Low",5,"No","urban","Rather urban",7,5,7,7,5,"A town or small city","A town or small city",51,50,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,16.0861876185368,NA,NA,NA,4.1,21.8,156.5,-0.67
8571,"IT","ITF","ITF4","ITF47","female",64,"Low",NA,"No","urban","Rather urban",5,4,7,1,0,"A country village","A town or small city",50,50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5.10294032886923,NA,NA,NA,11.6,-3.9,318.5,-1.266
8572,"ES","ES1","ES11","ES112","female",24,"High",NA,"No","urban","Rather urban",8,8,5,2,7,"A town or small city","A town or small city",53,51,3,4,4,4,3,3,2,3,4,4,2,2,1,3,1,29.1523476756161,NA,NA,NA,9.7,2.4,33.3,-0.387
8573,"HU","HU3","HU31","HU311","female",26,"High",6,"No","urban","Very urban",3,9,9,5,3,"A big city","A big city",55,70,3,3,2,4,3,2,4,4,2,1,3,2,1,2,3,16.8222369000376,NA,NA,NA,6.4,-6.9,88.3,-1.276
8574,"IT","ITH","ITH5","ITH53","male",26,"High",7,"No","urban","Very urban",3,1,1,2,5,"The suburbs or outskirts of a big city","A big city",51,53,3,3,3,3,4,3,2,3,3,3,2,1,1,1,1,0,NA,NA,NA,5,2.8,231.5,-1.102
8575,"DK","DK0","DK01","DK011","male",70,"Low",9,"No","urban","Very urban",10,10,8,3,7,"A country village","A big city",100,100,4,5,4,2,1,4,5,5,1,1,4,5,2,3,1,21.9317121994613,NA,NA,NA,5.2,12.7,4578,1.557
8576,"EL","EL3","EL30","EL307","female",38,"Low",5,"No","urban","Very urban",9,8,6,4,6,"A big city","A big city",50,60,3,4,2,4,4,4,2,4,3,2,3,3,4,2,2,4.33012701892219,NA,NA,NA,9.4,-2.9,532.6,-1.298
8577,"EL","EL3","EL30","EL303","female",29,"Low",9,"No","urban","Very urban",7,9,8,5,0,"A big city","A big city",51,86,3,4,2,4,4,4,2,4,2,2,2,1,3,3,2,0,NA,NA,NA,9.4,-2.9,10430.2,-1.298
8578,"HU","HU1","HU12","HU120","female",38,"Low",NA,"Yes","rural","Very rural",10,3,9,5,9,"A big city","A country village",80,60,4,2,5,1,3,3,4,3,3,3,2,5,5,4,4,9.59681016963964,NA,NA,NA,3.2,9.7,207.5,-1.08
8579,"HU","HU2","HU22","HU223","female",54,"Low",7,"No","urban","Very urban",9,9,7,5,3,"A big city","A big city",51,51,3,3,2,4,3,3,3,4,2,3,2,2,2,3,1,10.8195068462043,NA,NA,NA,2.7,3.2,71.8,-1.137
8580,"IT","ITI","ITI1","ITI14","female",62,"Low",NA,"No","urban","Very urban",8,7,3,4,4,"The suburbs or outskirts of a big city","A town or small city",67,43,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,6.57951365983839,NA,NA,NA,5.3,-0.3,285.7,-0.514
8581,"EL","EL5","EL52","EL522","female",38,"Low",6,"Yes","urban","Very urban",7,9,3,5,3,"A big city","A big city",60,51,4,4,2,4,4,3,2,4,3,3,4,2,2,3,4,19.2028643696715,NA,NA,NA,14.1,-4.5,309.5,-0.891
8582,"EL","EL3","EL30","EL304","female",49,"Low",NA,"Yes","urban","Rather urban",8,6,8,5,4,"A town or small city","The suburbs or outskirts of a big city",82,61,3,4,3,2,4,3,4,5,3,2,2,3,4,4,5,29.3981291921782,NA,NA,NA,9.4,-2.9,7378.4,-1.298
8583,"HU","HU1","HU11","HU110","female",28,"Low",3,"Yes","urban","Very urban",4,4,8,7,1,"A country village","A big city",45,78,4,4,2,4,4,3,2,5,2,3,1,2,1,1,1,15.3317229428092,NA,NA,NA,2.3,-0.9,3405.9,-1.15
8584,"ES","ES1","ES11","ES111","male",65,"High",8,"No","urban","Rather urban",10,8,7,5,8,"A country village","A country village",60,90,4,4,4,3,3,4,4,4,2,2,2,3,2,1,1,21.5682057668226,NA,NA,NA,9.7,2.4,142.3,-0.387
8585,"DK","DK0","DK05","DK050","male",46,"High",8,"No","urban","Very urban",7,7,10,0,2,"A town or small city","A big city",64,64,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,23.8556073072978,NA,NA,NA,4.7,4.9,76.5,2.104
8586,"DK","DK0","DK03","DK031","female",29,"High",NA,"No","rural","Very rural",10,5,7,5,5,"A country village","A town or small city",47,48,3,2,2,4,3,3,2,2,4,2,3,4,3,5,3,15.1986841535707,NA,NA,NA,5.2,7.3,146.2,1.856
8587,"EL","EL5","EL53","EL533","female",44,"Low",1,"No","rural","Very rural",10,6,9,4,1,"A town or small city","A town or small city",87,45,3,2,5,3,3,3,3,3,3,3,4,5,5,5,5,17.4315626092442,NA,NA,NA,16.7,-14.6,27.2,-0.197
8588,"HU","HU1","HU11","HU110","female",22,"Low",2,"No","urban","Rather urban",2,3,3,6,5,"A town or small city","A big city",73,74,4,4,3,2,3,4,2,4,3,4,2,4,3,3,1,3.86181048821839,NA,NA,NA,2.3,-0.9,3405.9,-1.15
8589,"HU","HU3","HU33","HU333","male",75,"High",5,"No","urban","Very urban",7,8,8,5,4,"A town or small city","A big city",50,50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.71404520791032,NA,NA,NA,4.6,-5.2,94.8,-1.191
8590,"FR","FRE","FRE2","FRE22","female",40,"High",2,"No","rural","Rather rural",9,3,9,5,4,"A town or small city","A town or small city",85,64,4,4,4,2,2,4,4,4,4,4,3,3,3,3,3,0,NA,NA,NA,9.1,-2.4,141.9,0.198
8591,"IT","ITG","ITG1","ITG14","female",23,"High",NA,"No","rural","Rather rural",9,8,6,5,6,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",89,86,4,4,4,2,2,4,4,4,1,1,3,3,4,4,3,5.57135531087365,NA,NA,NA,15.8,-4,138.2,-2.059
