ResponseId,b1_pid3,b1_pid3_t,b1_pid7,benefits_wrong_deny,benefits_wrong_receive,benefits_wrong_apply,assign_abstract_fraud_orde,abstract_wrong_count,abstract_wrong_not_count,abstract_wrong_not_vote,abstract_frequency_count,abstract_frequency_not_cou,abstract_frequency_not_vot,assign_vignette,assign_vignette_support,assign_vignette_wording,wording_wrong_serious,vignette_uncounted,vignette_forgone,vignette_fraudulent,elections_mistake,fraud_democrat_loses,fraud_republican_loses,ballot_security,vote_secrecy,assign_vote_accuracy_order,mail_in_vote_accuracy,in_person_vote_accuracy,weight,Party,vignette_error,vignette_support,vignette_wording,vignette_dv,worse_mistake,vignette_interaction,own_party,error_hurt
4421,2,__NA__,7,7,7,7,1,7,7,7,100,100,100,3,2,1,1,,,7,2,3,1,4,4,2,4,3,2.20698006375337,Republican,Fraudulent,Trump,wrong,1,Fraudulent,Fraudulent-Trump,1,0
4422,1,__NA__,2,5,5,5,1,4,4,4,5,6,5,1,3,1,1,4,,,1,4,1,1,3,1,1,2,3.29268984334143,Democrat,Uncounted,None,wrong,0.5,Uncounted,Uncounted-None,0,0
4423,1,__NA__,1,2,4,7,2,3,5,5,0.5,10,20,2,1,1,1,,7,,1,4,4,1,4,1,1,1,0.716932610767021,Democrat,Forgone,Biden,wrong,1,Uncounted,Forgone-Biden,1,1
4424,1,__NA__,2,3,6,6,1,7,6,7,0,0,2,2,1,1,1,,3,,1,3,4,1,3,2,1,1,0.691570727578377,Democrat,Forgone,Biden,wrong,0.333333333333333,Uncounted,Forgone-Biden,1,1
4425,1,__NA__,2,7,7,7,2,6,7,7,30,40,10,2,2,1,1,,5,,1,4,4,3,5,2,2,2,1.09359172119824,Democrat,Forgone,Trump,wrong,0.666666666666667,Uncounted,Forgone-Trump,0,0
4426,3,__NA__,5,5,7,6,2,7,7,7,100,100,100,3,1,1,1,,,7,2,1,1,5,4,2,4,4,0.414241796391694,Republican,Fraudulent,Biden,wrong,1,Fraudulent,Fraudulent-Biden,0,1
4427,1,__NA__,2,6,3,5,1,3,6,7,1,3,4,1,1,2,2,6,,,1,3,3,6,4,1,2,1,1.0561347992372,Democrat,Uncounted,Biden,serious,0.833333333333333,Uncounted,Uncounted-Biden,1,1
4428,3,__NA__,5,3,7,3,2,7,6,7,45,45,0,2,1,1,1,,5,,2,3,2,4,4,1,3,2,0.393961202638126,Republican,Forgone,Biden,wrong,0.666666666666667,Fraudulent,Forgone-Biden,0,0
4429,3,__NA__,3,6,7,6,2,7,7,7,0,0,0,1,3,1,1,7,,,1,4,4,1,2,2,1,1,0.268975692072677,Democrat,Uncounted,None,wrong,1,Uncounted,Uncounted-None,0,0
4430,1,__NA__,2,7,6,6,2,7,7,7,1,1,15,2,3,1,1,,7,,1,5,5,3,4,2,2,2,0.48621842439592,Democrat,Forgone,None,wrong,1,Uncounted,Forgone-None,0,0
4431,2,__NA__,7,7,6,7,2,7,7,6,30,20,34,3,2,2,2,,,6,1,2,2,3,3,2,2,2,6.43622365857457,Republican,Fraudulent,Trump,serious,0.833333333333333,Uncounted,Fraudulent-Trump,1,0
4432,1,__NA__,1,7,6,7,2,7,6,7,6,5,55,2,3,2,2,,6,,2,5,5,2,4,2,1,2,0.605701642028286,Democrat,Forgone,None,serious,0.833333333333333,Fraudulent,Forgone-None,0,0
4433,3,__NA__,5,7,7,5,2,6,3,2,5,5,0,3,2,2,2,,,3,1,4,2,3,3,2,2,2,0.356504897667721,Republican,Fraudulent,Trump,serious,0.333333333333333,Uncounted,Fraudulent-Trump,1,0
4434,1,__NA__,1,6,6,6,2,6,6,6,0,5,10,1,1,2,2,6,,,1,4,4,2,4,2,1,1,0.237107753606122,Democrat,Uncounted,Biden,serious,0.833333333333333,Uncounted,Uncounted-Biden,1,1
4435,3,__NA__,3,7,7,7,1,4,7,7,1,30,30,1,1,1,1,7,,,1,4,4,2,9,2,1,1,0.391105806009779,Democrat,Uncounted,Biden,wrong,1,Uncounted,Uncounted-Biden,1,1
4436,2,__NA__,7,6,6,6,1,7,6,7,50,50,10,3,1,2,2,,,7,1,5,2,4,9,1,9,9,0.390555264483173,Republican,Fraudulent,Biden,serious,1,Uncounted,Fraudulent-Biden,0,1
4437,1,__NA__,2,7,7,7,1,4,7,7,0,0,0,3,2,2,2,,,6,1,4,4,1,1,2,1,1,0.296769763638115,Democrat,Fraudulent,Trump,serious,0.833333333333333,Uncounted,Fraudulent-Trump,0,1
4438,3,__NA__,5,7,6,7,2,6,5,5,5,0,0,3,1,1,1,,,7,2,4,1,3,3,2,1,1,1.19348178654258,Republican,Fraudulent,Biden,wrong,1,Fraudulent,Fraudulent-Biden,0,1
4439,1,__NA__,1,6,7,7,1,7,7,7,2,5,20,3,3,1,1,,,7,1,4,5,5,4,2,3,2,0.772079387732521,Democrat,Fraudulent,None,wrong,1,Uncounted,Fraudulent-None,0,1
4440,2,__NA__,6,6,6,6,1,6,6,6,15,7,0,2,3,2,2,,4,,1,5,5,4,9,1,3,3,0.779540037674452,Republican,Forgone,None,serious,0.5,Uncounted,Forgone-None,0,0
4441,2,__NA__,7,5,7,5,2,7,7,7,25,40,30,2,1,2,2,,7,,2,4,1,5,2,2,2,2,0.787386944706177,Republican,Forgone,Biden,serious,1,Fraudulent,Forgone-Biden,0,0
4442,3,__NA__,3,6,6,6,1,6,6,6,2,5,17,3,1,2,2,,,3,2,2,4,3,3,2,2,1,0.413039274627619,Democrat,Fraudulent,Biden,serious,0.333333333333333,Fraudulent,Fraudulent-Biden,1,0
4443,1,__NA__,1,5,5,5,1,2,5,5,0,0,1,3,3,1,1,,,5,1,4,4,1,4,1,1,1,0.360584170751252,Democrat,Fraudulent,None,wrong,0.666666666666667,Uncounted,Fraudulent-None,0,1
4444,2,__NA__,7,7,7,7,2,7,7,7,50,50,20,2,1,2,2,,7,,2,5,5,6,9,1,9,9,0.784322112252467,Republican,Forgone,Biden,serious,1,Fraudulent,Forgone-Biden,0,0
4445,3,__NA__,5,7,7,7,2,6,6,5,8,5,1,2,3,2,2,,4,,2,1,1,3,3,1,4,2,0.519625061118068,Republican,Forgone,None,serious,0.5,Fraudulent,Forgone-None,0,0
4446,2,__NA__,7,6,6,7,1,7,6,7,66,34,25,1,3,1,1,7,,,2,1,4,4,3,1,3,3,1.2017283924967,Republican,Uncounted,None,wrong,1,Fraudulent,Uncounted-None,0,0
4447,3,__NA__,5,7,7,7,1,7,7,7,10,90,2,1,1,1,1,7,,,1,4,1,4,5,1,4,4,0.331347850696969,Republican,Uncounted,Biden,wrong,1,Uncounted,Uncounted-Biden,0,0
4448,2,__NA__,7,5,7,4,1,7,7,7,55,24,25,2,3,2,2,,5,,2,4,1,4,3,2,2,1,0.787386944706177,Republican,Forgone,None,serious,0.666666666666667,Fraudulent,Forgone-None,0,0
4449,1,__NA__,1,7,5,7,2,7,6,7,15,20,20,3,2,2,2,,,6,1,5,5,2,4,2,9,9,0.453340437511893,Democrat,Fraudulent,Trump,serious,0.833333333333333,Uncounted,Fraudulent-Trump,0,1
4450,1,__NA__,2,7,7,7,1,6,5,3,2,5,5,1,3,2,2,4,,,2,2,4,3,4,1,2,2,1.99462920795674,Democrat,Uncounted,None,serious,0.5,Fraudulent,Uncounted-None,0,0
4451,1,__NA__,1,7,4,7,1,2,5,7,0,1,1,1,2,1,1,5,,,1,2,4,2,4,2,1,1,0.469257933457,Democrat,Uncounted,Trump,wrong,0.666666666666667,Uncounted,Uncounted-Trump,0,0
4452,1,__NA__,2,6,5,5,1,2,3,4,0,100,0,3,3,1,1,,,4,1,4,4,1,2,2,1,1,0.257862248258979,Democrat,Fraudulent,None,wrong,0.5,Uncounted,Fraudulent-None,0,1
4453,1,__NA__,1,7,7,7,2,6,6,6,0,0,0,3,2,1,1,,,6,1,1,4,2,5,2,1,1,0.624730277460419,Democrat,Fraudulent,Trump,wrong,0.833333333333333,Uncounted,Fraudulent-Trump,0,1
4454,4,Conservative,5,5,5,5,2,5,,5,5,5,0,2,1,2,2,,4,,2,3,2,4,3,1,3,1,0.342000321969979,Republican,Forgone,Biden,serious,0.5,Fraudulent,Forgone-Biden,0,0
4455,1,__NA__,1,7,5,7,2,5,7,7,0,0,0,1,3,2,2,7,,,1,4,4,1,3,2,1,1,0.334074661587502,Democrat,Uncounted,None,serious,1,Uncounted,Uncounted-None,0,0
4456,1,__NA__,2,7,5,7,1,6,6,7,1,2,5,2,2,1,1,,6,,1,3,4,2,2,1,1,1,0.683487719450655,Democrat,Forgone,Trump,wrong,0.833333333333333,Uncounted,Forgone-Trump,0,0
4457,1,__NA__,2,6,7,5,1,3,4,6,0,10,25,2,1,1,1,,6,,1,2,3,2,2,2,1,1,0.704346399634946,Democrat,Forgone,Biden,wrong,0.833333333333333,Uncounted,Forgone-Biden,1,1
4458,1,__NA__,1,7,7,7,2,6,7,7,0,4,10,2,2,1,1,,7,,1,3,4,1,1,2,1,1,0.740939084329282,Democrat,Forgone,Trump,wrong,1,Uncounted,Forgone-Trump,0,0
4459,2,__NA__,6,6,7,6,2,6,6,6,20,5,5,3,2,1,1,,,6,2,4,1,3,3,1,2,1,0.348591384082298,Republican,Fraudulent,Trump,wrong,0.833333333333333,Fraudulent,Fraudulent-Trump,1,0
4460,2,__NA__,7,7,7,7,2,7,7,7,5,20,0,1,3,1,1,7,,,2,3,2,4,3,2,4,1,1.00020515981498,Republican,Uncounted,None,wrong,1,Fraudulent,Uncounted-None,0,0
4461,3,__NA__,5,5,7,5,1,7,7,7,69,21,0,2,3,2,2,,6,,1,4,1,3,5,2,4,2,0.637814440340861,Republican,Forgone,None,serious,0.833333333333333,Uncounted,Forgone-None,0,0
4462,1,__NA__,1,5,5,5,1,5,5,5,0,1,5,1,3,1,1,5,,,1,4,4,2,2,1,1,1,0.921723599326712,Democrat,Uncounted,None,wrong,0.666666666666667,Uncounted,Uncounted-None,0,0
4463,3,__NA__,5,6,5,5,1,2,2,3,0,0,0,2,1,1,1,,5,,2,4,4,2,2,2,1,1,0.270738956792169,Republican,Forgone,Biden,wrong,0.666666666666667,Fraudulent,Forgone-Biden,0,0
4464,3,__NA__,5,7,7,7,2,6,6,7,4,1,1,1,2,1,1,6,,,1,4,4,3,3,2,2,2,0.299219452842928,Republican,Uncounted,Trump,wrong,0.833333333333333,Uncounted,Uncounted-Trump,1,1
4465,1,__NA__,1,7,6,7,1,7,7,7,100,100,100,2,2,1,1,,2,,1,2,1,4,1,2,3,2,1.76437946789183,Democrat,Forgone,Trump,wrong,0.166666666666667,Uncounted,Forgone-Trump,0,0
4466,1,__NA__,1,6,5,6,1,5,5,5,2,5,5,3,3,2,2,,,3,1,2,2,3,4,2,3,2,0.237107753606122,Democrat,Fraudulent,None,serious,0.333333333333333,Uncounted,Fraudulent-None,0,1
4467,1,__NA__,1,7,7,7,2,6,7,7,0,0,0,3,3,2,2,,,6,1,4,4,1,2,1,1,1,0.334074661587502,Democrat,Fraudulent,None,serious,0.833333333333333,Uncounted,Fraudulent-None,0,1
4468,1,__NA__,1,7,7,7,2,6,6,7,2,0,40,2,3,2,2,,7,,1,1,4,2,2,1,2,1,1.71533518791219,Democrat,Forgone,None,serious,1,Uncounted,Forgone-None,0,0
4469,3,__NA__,3,5,5,4,1,5,5,5,1,5,5,3,3,2,2,,,2,1,4,4,3,4,2,1,1,0.78836038868465,Democrat,Fraudulent,None,serious,0.166666666666667,Uncounted,Fraudulent-None,0,1
4470,2,__NA__,7,3,6,3,1,5,5,5,10,5,1,3,1,1,1,,,6,2,4,5,6,4,2,2,2,1.00020515981498,Republican,Fraudulent,Biden,wrong,0.833333333333333,Fraudulent,Fraudulent-Biden,0,1
4471,1,__NA__,2,6,4,6,1,6,6,6,0,0,0,3,1,2,2,,,2,2,4,4,1,1,2,1,1,0.764651747025217,Democrat,Fraudulent,Biden,serious,0.166666666666667,Fraudulent,Fraudulent-Biden,1,0
4472,3,__NA__,3,3,7,1,2,3,6,7,1,20,30,1,1,1,1,7,,,1,4,4,1,2,1,1,1,0.692625034445481,Democrat,Uncounted,Biden,wrong,1,Uncounted,Uncounted-Biden,1,1
4473,1,__NA__,2,7,7,7,2,7,7,7,0,0,0,1,1,2,2,7,,,1,5,5,2,2,1,1,1,0.252495719346686,Democrat,Uncounted,Biden,serious,1,Uncounted,Uncounted-Biden,1,1
4474,4,Conservative,5,5,7,5,1,7,7,5,25,20,0,3,3,1,1,,,7,2,3,1,5,4,1,4,2,0.355117234603678,Republican,Fraudulent,None,wrong,1,Fraudulent,Fraudulent-None,0,1
4475,2,__NA__,7,7,7,7,1,7,7,7,27,6,2,1,3,1,1,7,,,2,3,1,4,3,2,2,2,1.00020515981498,Republican,Uncounted,None,wrong,1,Fraudulent,Uncounted-None,0,0
4476,1,__NA__,1,2,3,2,2,4,3,4,50,40,50,1,3,1,1,3,,,2,2,2,2,9,2,2,1,2.74507898083159,Democrat,Uncounted,None,wrong,0.333333333333333,Fraudulent,Uncounted-None,0,0
4477,3,__NA__,3,6,7,6,1,7,7,7,1,1,,2,2,2,2,,5,,1,3,3,2,9,1,1,1,0.721129588509759,Democrat,Forgone,Trump,serious,0.666666666666667,Uncounted,Forgone-Trump,0,0
4478,3,__NA__,5,7,6,7,2,7,7,7,5,5,5,2,1,1,1,,7,,2,4,1,4,5,2,4,3,0.72979745089219,Republican,Forgone,Biden,wrong,1,Fraudulent,Forgone-Biden,0,0
4479,1,__NA__,1,7,7,7,2,3,6,7,1,5,20,1,3,1,1,7,,,1,2,4,2,3,2,3,2,0.335073724440875,Democrat,Uncounted,None,wrong,1,Uncounted,Uncounted-None,0,0
4480,4,Libertarian,5,4,7,4,1,7,5,5,22,1,0,2,1,1,1,,1,,2,4,2,4,4,2,4,2,1.80521464426705,Republican,Forgone,Biden,wrong,0,Fraudulent,Forgone-Biden,0,0
4481,2,__NA__,7,6,7,6,2,7,7,7,99,12,66,3,2,1,1,,,6,2,4,1,5,5,1,4,2,0.403111189402197,Republican,Fraudulent,Trump,wrong,0.833333333333333,Fraudulent,Fraudulent-Trump,1,0
4482,1,__NA__,1,7,7,7,2,7,7,7,0,0,1,3,3,2,2,,,6,1,2,4,2,2,1,1,1,0.746518690528633,Democrat,Fraudulent,None,serious,0.833333333333333,Uncounted,Fraudulent-None,0,1
4483,2,__NA__,7,6,6,5,2,6,6,5,1,1,0,2,1,1,1,,6,,2,4,2,2,3,2,1,1,0.399634871497616,Republican,Forgone,Biden,wrong,0.833333333333333,Fraudulent,Forgone-Biden,0,0
4484,1,__NA__,1,5,5,,2,5,5,6,10,0,20,1,1,1,1,6,,,1,4,4,1,2,2,1,1,0.842571860777763,Democrat,Uncounted,Biden,wrong,0.833333333333333,Uncounted,Uncounted-Biden,1,1
4485,2,__NA__,6,5,5,5,1,6,5,5,2,0,0,2,1,1,1,,5,,1,3,3,3,2,2,1,1,0.301591572789759,Republican,Forgone,Biden,wrong,0.666666666666667,Uncounted,Forgone-Biden,0,0
4486,1,__NA__,1,6,6,7,2,5,7,7,0,2,10,2,3,2,2,,7,,1,4,4,1,9,1,1,1,0.234549882076947,Democrat,Forgone,None,serious,1,Uncounted,Forgone-None,0,0
4487,1,__NA__,1,7,2,7,2,5,7,7,0,0,0,1,2,2,2,7,,,1,4,4,1,2,1,1,1,0.518712995421605,Democrat,Uncounted,Trump,serious,1,Uncounted,Uncounted-Trump,0,0
4488,3,__NA__,3,7,2,5,1,2,5,6,0,2,2,1,2,1,1,5,,,1,2,2,2,2,1,2,2,0.91796059012464,Democrat,Uncounted,Trump,wrong,0.666666666666667,Uncounted,Uncounted-Trump,0,0
4489,1,__NA__,1,7,6,7,2,7,7,7,100,0,50,1,3,2,2,7,,,1,2,3,2,3,1,1,1,0.658184315651102,Democrat,Uncounted,None,serious,1,Uncounted,Uncounted-None,0,0
4490,4,socialist,3,7,7,5,1,4,4,4,0.01,0.01,0.01,2,1,2,2,,2,,1,4,4,1,1,2,1,1,0.40477842114804,Democrat,Forgone,Biden,serious,0.166666666666667,Uncounted,Forgone-Biden,1,1
4491,1,__NA__,1,6,6,5,1,5,5,6,3,97,3,3,1,2,2,,,5,1,2,4,2,9,2,1,1,0.453340437511893,Democrat,Fraudulent,Biden,serious,0.666666666666667,Uncounted,Fraudulent-Biden,1,0
4492,2,__NA__,6,6,6,6,2,7,7,7,5,4,6,3,1,1,1,,,6,1,4,4,2,9,1,2,2,0.662247738967978,Republican,Fraudulent,Biden,wrong,0.833333333333333,Uncounted,Fraudulent-Biden,0,1
4493,1,__NA__,1,6,5,5,2,5,5,5,0,0,10,1,1,2,2,5,,,1,4,4,4,4,1,1,1,0.231480906804849,Democrat,Uncounted,Biden,serious,0.666666666666667,Uncounted,Uncounted-Biden,1,1
4494,1,__NA__,1,7,7,7,1,7,7,7,0,0,0,3,1,2,2,,,7,1,4,4,1,1,1,1,1,0.453340437511893,Democrat,Fraudulent,Biden,serious,1,Uncounted,Fraudulent-Biden,1,0
4495,3,__NA__,3,5,5,6,2,2,3,3,0,100,9,3,2,1,1,,,6,2,3,2,3,1,2,1,1,2.09802689764453,Democrat,Fraudulent,Trump,wrong,0.833333333333333,Fraudulent,Fraudulent-Trump,0,1
4496,2,__NA__,7,7,7,7,2,7,7,7,11,3,2,2,2,2,2,,7,,2,2,1,6,9,2,9,9,0.519625061118068,Republican,Forgone,Trump,serious,1,Fraudulent,Forgone-Trump,1,1
4497,1,__NA__,2,5,5,6,2,6,5,6,30,25,98,3,1,2,2,,,6,1,1,4,2,2,2,1,2,1.24735542610816,Democrat,Fraudulent,Biden,serious,0.833333333333333,Uncounted,Fraudulent-Biden,1,0
4498,3,__NA__,3,6,5,6,1,4,6,6,1,10,50,3,3,1,1,,,5,1,1,3,2,9,2,2,1,0.332440159696406,Democrat,Fraudulent,None,wrong,0.666666666666667,Uncounted,Fraudulent-None,0,1
4499,1,__NA__,1,7,7,7,2,6,6,7,50,0,75,2,1,2,2,,7,,1,4,4,1,2,2,1,1,0.71888413590129,Democrat,Forgone,Biden,serious,1,Uncounted,Forgone-Biden,1,1
4500,1,__NA__,2,6,5,6,1,6,7,7,0,1,1,1,3,1,1,6,,,1,3,3,2,3,2,1,1,1.15365141186508,Democrat,Uncounted,None,wrong,0.833333333333333,Uncounted,Uncounted-None,0,0
4501,3,__NA__,5,6,6,6,1,5,5,5,99,99,55,1,2,1,1,5,,,2,1,5,3,3,2,2,1,0.599848887159991,Republican,Uncounted,Trump,wrong,0.666666666666667,Fraudulent,Uncounted-Trump,1,1
4502,2,__NA__,7,5,7,5,1,7,7,7,10,10,0,3,2,2,2,,,6,1,4,2,4,3,1,4,3,2.01303329995925,Republican,Fraudulent,Trump,serious,0.833333333333333,Uncounted,Fraudulent-Trump,1,0
4503,1,__NA__,2,7,6,7,1,4,6,6,15,67,5,3,1,2,2,,,4,1,5,5,6,9,1,9,9,2.39811952769048,Democrat,Fraudulent,Biden,serious,0.5,Uncounted,Fraudulent-Biden,1,0
4504,3,__NA__,5,6,5,5,1,7,7,7,1,1,1,1,3,1,1,7,,,1,5,5,3,3,1,2,1,3.87699737068154,Republican,Uncounted,None,wrong,1,Uncounted,Uncounted-None,0,0
4505,3,__NA__,5,6,7,,1,7,7,7,20,20,0,3,2,1,1,,,7,2,4,1,4,4,2,4,2,0.611864648650599,Republican,Fraudulent,Trump,wrong,1,Fraudulent,Fraudulent-Trump,1,0
4506,1,__NA__,1,5,5,6,2,5,5,5,0,0,5,1,1,1,1,5,,,1,4,4,2,2,2,1,1,0.786447093357652,Democrat,Uncounted,Biden,wrong,0.666666666666667,Uncounted,Uncounted-Biden,1,1
4507,2,__NA__,6,7,7,5,2,7,7,7,20,20,2,1,3,1,1,7,,,2,4,1,4,9,2,9,9,0.639330432286569,Republican,Uncounted,None,wrong,1,Fraudulent,Uncounted-None,0,0
4508,2,__NA__,7,6,7,5,1,7,7,7,40,30,40,3,1,1,1,,,7,2,4,1,4,3,2,2,2,2.09376576212553,Republican,Fraudulent,Biden,wrong,1,Fraudulent,Fraudulent-Biden,0,1
4509,3,__NA__,5,4,6,5,1,4,4,4,1,1,1,3,2,2,2,,,4,1,3,3,4,4,1,4,2,0.0791283082936983,Republican,Fraudulent,Trump,serious,0.5,Uncounted,Fraudulent-Trump,1,0
4510,2,__NA__,7,5,7,3,2,5,5,5,2,2,5,3,3,1,1,,,6,1,4,2,3,4,2,2,2,1.11316531638531,Republican,Fraudulent,None,wrong,0.833333333333333,Uncounted,Fraudulent-None,0,1
4511,1,__NA__,2,1,1,1,1,1,7,7,25,25,25,2,1,1,1,,7,,2,4,1,3,9,1,2,1,1.53509336361201,Democrat,Forgone,Biden,wrong,1,Fraudulent,Forgone-Biden,1,1
4512,3,__NA__,5,7,7,5,2,7,6,1,10,10,0,1,3,2,2,7,,,2,4,4,6,5,2,2,1,0.683504936533879,Republican,Uncounted,None,serious,1,Fraudulent,Uncounted-None,0,0
4513,1,__NA__,1,7,7,7,1,5,7,7,3,10,10,2,3,1,1,,7,,1,4,4,1,3,2,1,1,3.03208609409378,Democrat,Forgone,None,wrong,1,Uncounted,Forgone-None,0,0
4514,3,__NA__,3,6,5,6,1,5,7,7,2,2,5,1,3,1,1,7,,,1,4,4,1,2,2,1,1,2.64244817564163,Democrat,Uncounted,None,wrong,1,Uncounted,Uncounted-None,0,0
4515,1,__NA__,1,5,5,6,1,4,5,5,3,0,15,3,2,1,1,,,5,1,4,4,1,1,2,1,1,0.518712995421605,Democrat,Fraudulent,Trump,wrong,0.666666666666667,Uncounted,Fraudulent-Trump,0,1
4516,1,__NA__,1,7,5,7,1,7,7,7,1,0,1,1,2,1,1,7,,,1,4,4,2,4,2,1,1,0.336784408105303,Democrat,Uncounted,Trump,wrong,1,Uncounted,Uncounted-Trump,0,0
4517,1,__NA__,1,7,5,7,1,7,5,7,0,0,100,2,1,1,1,,7,,1,4,4,1,2,2,1,1,0.690559889097585,Democrat,Forgone,Biden,wrong,1,Uncounted,Forgone-Biden,1,1
4518,3,__NA__,3,7,7,7,1,4,4,7,0,1,1,3,3,2,2,,,7,1,4,4,1,1,1,1,1,0.534804714494246,Democrat,Fraudulent,None,serious,1,Uncounted,Fraudulent-None,0,1
4519,1,__NA__,2,7,7,7,2,7,7,7,1,1,2,1,2,1,1,7,,,1,4,4,2,,2,2,1,1.83602522541236,Democrat,Uncounted,Trump,wrong,1,Uncounted,Uncounted-Trump,0,0
4520,2,__NA__,6,7,7,7,2,7,7,7,3,0,40,1,1,1,1,7,,,1,1,1,5,3,1,4,2,2.36021411126769,Republican,Uncounted,Biden,wrong,1,Uncounted,Uncounted-Biden,0,0
4521,1,__NA__,1,7,3,7,2,5,6,7,0,1,1,2,3,1,1,,7,,1,4,4,2,3,1,2,1,0.357944386499265,Democrat,Forgone,None,wrong,1,Uncounted,Forgone-None,0,0
4522,1,__NA__,1,7,7,7,2,7,7,7,10,10,15,1,1,2,2,7,,,1,5,5,3,9,2,9,9,0.460209945879771,Democrat,Uncounted,Biden,serious,1,Uncounted,Uncounted-Biden,1,1
4523,3,__NA__,3,7,7,7,2,7,7,7,0,0,0,3,2,1,1,,,7,1,4,4,2,3,2,1,1,0.78836038868465,Democrat,Fraudulent,Trump,wrong,1,Uncounted,Fraudulent-Trump,0,1
4524,2,__NA__,6,7,7,7,2,7,7,7,5,15,0,2,3,2,2,,5,,2,5,,3,4,2,2,2,0.354101595337135,Republican,Forgone,None,serious,0.666666666666667,Fraudulent,Forgone-None,0,0
4525,2,__NA__,7,5,6,5,2,6,6,6,0,0,0,2,2,2,2,,7,,2,4,4,1,3,2,1,1,1.05169437850096,Republican,Forgone,Trump,serious,1,Fraudulent,Forgone-Trump,1,1
4526,1,__NA__,2,6,5,7,2,5,5,7,1,0,2,2,1,2,2,,7,,1,4,4,2,4,1,1,1,0.377407390035889,Democrat,Forgone,Biden,serious,1,Uncounted,Forgone-Biden,1,1
4527,1,__NA__,2,7,7,7,1,6,7,7,0,0,10,1,1,2,2,7,,,1,4,4,2,3,1,2,1,0.511859146842091,Democrat,Uncounted,Biden,serious,1,Uncounted,Uncounted-Biden,1,1
4528,1,__NA__,1,5,5,5,2,5,7,5,0,0,19,1,1,1,1,5,,,1,3,4,6,9,2,2,9,0.551303446498414,Democrat,Uncounted,Biden,wrong,0.666666666666667,Uncounted,Uncounted-Biden,1,1
4529,2,__NA__,6,6,6,5,1,5,5,4,5,3,1,3,1,2,2,,,5,2,5,5,3,4,2,2,2,0.317117102020276,Republican,Fraudulent,Biden,serious,0.666666666666667,Fraudulent,Fraudulent-Biden,0,1
4530,2,__NA__,7,5,7,2,1,7,6,5,1,5,1,1,1,2,2,6,,,2,4,2,4,2,1,3,2,1.88156141983336,Republican,Uncounted,Biden,serious,0.833333333333333,Fraudulent,Uncounted-Biden,0,0
4531,1,__NA__,2,7,7,7,1,7,7,7,25,90,10,2,2,2,2,,7,,1,1,1,3,4,2,2,2,0.898919473537103,Democrat,Forgone,Trump,serious,1,Uncounted,Forgone-Trump,0,0
4532,1,__NA__,1,6,7,6,1,7,7,7,0,1,1,1,3,2,2,7,,,1,4,4,1,1,1,1,1,0.314247338168566,Democrat,Uncounted,None,serious,1,Uncounted,Uncounted-None,0,0
4533,2,__NA__,7,7,7,7,1,7,7,7,1,2,0,2,2,2,2,,7,,2,4,4,3,5,1,2,1,0.701564584154737,Republican,Forgone,Trump,serious,1,Fraudulent,Forgone-Trump,1,1
4534,1,__NA__,1,7,7,7,2,5,7,7,0,0,0,1,1,1,1,7,,,1,3,4,2,4,2,1,1,0.819150974854437,Democrat,Uncounted,Biden,wrong,1,Uncounted,Uncounted-Biden,1,1
4535,2,__NA__,7,7,7,7,1,7,7,7,2,2,0,2,3,1,1,,7,,1,4,3,4,9,1,3,2,0.4514191127672,Republican,Forgone,None,wrong,1,Uncounted,Forgone-None,0,0
4536,1,__NA__,1,7,6,7,2,2,3,3,1,1,0,2,2,1,1,,3,,1,4,4,1,1,1,1,1,0.357944386499265,Democrat,Forgone,Trump,wrong,0.333333333333333,Uncounted,Forgone-Trump,0,0
4537,3,__NA__,5,5,6,5,1,5,5,6,2,0,0,2,2,2,2,,4,,1,4,4,2,4,2,1,1,0.331126544648898,Republican,Forgone,Trump,serious,0.5,Uncounted,Forgone-Trump,1,1
4538,3,__NA__,5,7,7,7,2,7,7,7,25,45,25,3,2,2,2,,,6,1,1,4,4,4,1,4,3,0.331347850696969,Republican,Fraudulent,Trump,serious,0.833333333333333,Uncounted,Fraudulent-Trump,1,0
4539,4,Libertarian,5,5,7,5,1,7,5,5,1,2,0.01,1,3,1,1,5,,,2,2,2,3,4,1,2,1,0.524284582394253,Republican,Uncounted,None,wrong,0.666666666666667,Fraudulent,Uncounted-None,0,0
4540,3,__NA__,3,6,6,5,1,5,5,5,94,100,75,3,2,2,2,,,4,1,1,2,4,5,2,3,3,0.280248120840384,Democrat,Fraudulent,Trump,serious,0.5,Uncounted,Fraudulent-Trump,0,1
4541,2,__NA__,7,7,7,7,1,7,7,7,25,25,40,2,3,1,1,,7,,2,4,1,5,4,1,4,3,1.05528049706959,Republican,Forgone,None,wrong,1,Fraudulent,Forgone-None,0,0
4542,1,__NA__,1,7,6,6,2,5,5,6,0,1,2,2,2,2,2,,6,,1,4,4,2,2,1,1,1,0.254543762718212,Democrat,Forgone,Trump,serious,0.833333333333333,Uncounted,Forgone-Trump,0,0
4543,1,__NA__,1,2,3,3,1,5,7,3,0,100,0,2,3,1,1,,7,,1,4,4,1,2,2,1,1,6.43622365857457,Democrat,Forgone,None,wrong,1,Uncounted,Forgone-None,0,0
4544,3,__NA__,5,,5,5,2,5,5,5,0,0,0,1,2,1,1,5,,,1,4,4,2,1,2,1,1,6.43622365857457,Republican,Uncounted,Trump,wrong,0.666666666666667,Uncounted,Uncounted-Trump,1,1
